||rk||2 / ||r0|||2;||ek||A
1.61918e-06;0.0413367
1.39141e-06;0.0413354
1.09391e-06;0.0413345
1.11675e-06;0.0413337
1.34863e-06;0.0413329
1.55278e-06;0.0413315
2.08948e-06;0.0413294
2.86119e-06;0.0413256
4.30301e-06;0.0413165
6.30844e-06;0.0413013
8.27899e-06;0.0412684
1.02753e-05;0.041214
8.43749e-06;0.0411624
8.74314e-06;0.0411199
8.0738e-06;0.0410748
6.02931e-06;0.0410449
4.46178e-06;0.0410302
3.71985e-06;0.0410212
2.90681e-06;0.0410125
2.60839e-06;0.0410082
2.5367e-06;0.0410044
2.4713e-06;0.0410005
1.7394e-06;0.0409978
1.96063e-06;0.0409958
2.02336e-06;0.0409935
2.19356e-06;0.0409907
2.87684e-06;0.0409871
3.68927e-06;0.0409807
4.13497e-06;0.0409717
5.30684e-06;0.0409593
7.23873e-06;0.040932
7.13172e-06;0.0408992
5.8836e-06;0.0408721
5.41135e-06;0.0408544
4.57597e-06;0.0408366
5.17209e-06;0.0408229
4.38018e-06;0.040808
3.63754e-06;0.0407984
3.06393e-06;0.0407919
2.95889e-06;0.0407868
3.13143e-06;0.0407812
3.26595e-06;0.0407746
3.88057e-06;0.0407657
3.95493e-06;0.0407555
3.94878e-06;0.0407448
4.32169e-06;0.0407358
3.63286e-06;0.0407265
3.69501e-06;0.0407186
4.55297e-06;0.0407089
6.30027e-06;0.0406909
8.13966e-06;0.0406543
1.04467e-05;0.0405907
1.04088e-05;0.0405157
9.60308e-06;0.0404581
9.21417e-06;0.0404047
7.3827e-06;0.0403602
5.06088e-06;0.0403309
3.65548e-06;0.0403188
2.61117e-06;0.0403138
2.08475e-06;0.0403102
2.45351e-06;0.0403074
2.87701e-06;0.0403026
2.75132e-06;0.0402979
2.48082e-06;0.0402932
2.7972e-06;0.0402886
3.11045e-06;0.0402839
3.91137e-06;0.0402765
4.69328e-06;0.0402649
5.5401e-06;0.0402497
6.543e-06;0.0402271
7.91707e-06;0.0401817
8.42239e-06;0.0401349
8.21315e-06;0.0400996
9.29547e-06;0.0400443
8.96373e-06;0.0399983
9.50078e-06;0.0399465
9.69146e-06;0.0398925
8.58811e-06;0.0398326
8.868e-06;0.0397874
9.52575e-06;0.0397265
8.98088e-06;0.0396746
7.95773e-06;0.0396273
7.09311e-06;0.0395937
5.48624e-06;0.0395688
5.38647e-06;0.0395502
5.52107e-06;0.0395312
5.04716e-06;0.0395127
4.2107e-06;0.0395013
3.20029e-06;0.0394922
2.46276e-06;0.0394878
2.4185e-06;0.0394842
3.01528e-06;0.0394794
3.15889e-06;0.0394724
3.53763e-06;0.0394664
3.95901e-06;0.0394571
4.12456e-06;0.0394474
4.60724e-06;0.0394355
6.35328e-06;0.0394159
7.09425e-06;0.0393864
6.32604e-06;0.0393589
6.5351e-06;0.0393351
5.34522e-06;0.0393112
5.13909e-06;0.0392913
5.50719e-06;0.0392772
6.48197e-06;0.0392509
7.40737e-06;0.0392244
7.56953e-06;0.0391887
6.1285e-06;0.0391557
5.13855e-06;0.0391362
3.92123e-06;0.0391229
5.09832e-06;0.0391083
5.996e-06;0.0390911
8.84515e-06;0.0390484
8.93789e-06;0.0390027
9.70784e-06;0.0389441
9.45817e-06;0.0388969
7.69963e-06;0.0388408
6.91581e-06;0.0388058
6.47646e-06;0.0387718
6.96518e-06;0.038744
6.27793e-06;0.0387191
6.26882e-06;0.0386938
4.93232e-06;0.0386728
4.74569e-06;0.038657
4.31719e-06;0.0386439
3.32418e-06;0.0386345
2.80827e-06;0.0386292
2.70422e-06;0.0386239
2.72052e-06;0.0386191
3.06846e-06;0.0386143
3.6308e-06;0.0386073
3.52029e-06;0.0385964
3.35777e-06;0.0385898
3.24487e-06;0.0385822
3.82999e-06;0.0385737
4.07901e-06;0.0385637
4.70726e-06;0.0385521
4.91578e-06;0.0385338
5.51979e-06;0.0385188
5.2429e-06;0.0384994
5.97668e-06;0.0384794
6.20092e-06;0.038454
8.17805e-06;0.0384192
7.93296e-06;0.0383825
9.5037e-06;0.0383329
9.65978e-06;0.0382709
9.0443e-06;0.0382188
7.85305e-06;0.0381727
6.97463e-06;0.0381399
5.63445e-06;0.0381106
4.97592e-06;0.0380929
5.30961e-06;0.0380751
3.83989e-06;0.0380619
3.35307e-06;0.0380525
3.12938e-06;0.0380469
3.83771e-06;0.0380387
3.74376e-06;0.0380305
3.63594e-06;0.0380184
3.54458e-06;0.0380102
2.78143e-06;0.0380038
2.26932e-06;0.0379999
2.02494e-06;0.037997
1.64574e-06;0.0379947
1.54199e-06;0.0379929
1.60318e-06;0.0379915
2.47366e-06;0.037989
2.8833e-06;0.037984
4.54007e-06;0.0379736
6.34014e-06;0.0379568
8.04421e-06;0.037923
7.60417e-06;0.0378844
7.61797e-06;0.037842
6.33433e-06;0.0378053
5.09399e-06;0.0377835
5.01004e-06;0.0377672
5.28504e-06;0.0377499
4.91003e-06;0.0377309
4.60706e-06;0.0377163
3.51046e-06;0.0377036
2.65891e-06;0.0376967
2.54042e-06;0.0376926
2.66322e-06;0.0376883
2.92646e-06;0.0376836
2.86466e-06;0.037678
2.9508e-06;0.0376717
2.60261e-06;0.0376664
2.42522e-06;0.0376622
1.98365e-06;0.037659
1.50471e-06;0.0376567
1.43811e-06;0.0376554
1.31164e-06;0.0376541
1.41425e-06;0.0376528
1.88313e-06;0.0376509
2.62699e-06;0.0376475
3.86488e-06;0.03764
5.04601e-06;0.0376268
7.21784e-06;0.0375967
7.38583e-06;0.0375545
6.68696e-06;0.0375204
5.72333e-06;0.0374952
5.31708e-06;0.0374763
4.34382e-06;0.0374627
4.15478e-06;0.0374503
3.01367e-06;0.0374427
2.06607e-06;0.0374368
1.5418e-06;0.0374349
1.27897e-06;0.0374336
1.3491e-06;0.0374325
1.40962e-06;0.0374312
1.39823e-06;0.0374297
1.30285e-06;0.0374285
1.44538e-06;0.0374275
1.4117e-06;0.0374261
1.50293e-06;0.0374246
1.51378e-06;0.0374233
1.52537e-06;0.0374217
1.86066e-06;0.0374197
2.31369e-06;0.0374167
2.18774e-06;0.0374127
2.14448e-06;0.0374095
2.51717e-06;0.0374063
2.22483e-06;0.0374024
2.2889e-06;0.037399
2.15604e-06;0.0373962
2.5828e-06;0.0373924
3.30177e-06;0.0373864
5.40387e-06;0.0373728
5.68607e-06;0.0373534
4.80733e-06;0.0373286
3.90373e-06;0.0373169
2.36037e-06;0.0373087
1.50655e-06;0.0373066
9.09384e-07;0.0373055
7.00309e-07;0.0373051
6.22522e-07;0.0373048
7.88403e-07;0.0373045
9.87962e-07;0.037304
1.15387e-06;0.0373032
1.50204e-06;0.037302
1.73575e-06;0.0373003
1.86558e-06;0.0372979
2.2635e-06;0.0372951
2.59678e-06;0.0372912
2.23559e-06;0.0372872
2.3463e-06;0.0372835
2.22325e-06;0.0372805
2.44269e-06;0.037277
2.90662e-06;0.0372726
3.46095e-06;0.037266
3.00061e-06;0.0372583
2.86679e-06;0.0372523
2.31217e-06;0.0372468
2.18844e-06;0.0372439
2.11901e-06;0.0372404
2.3369e-06;0.0372368
1.81929e-06;0.0372342
1.82539e-06;0.0372319
2.03598e-06;0.0372295
2.03369e-06;0.0372271
2.00187e-06;0.0372244
1.90553e-06;0.0372215
1.52755e-06;0.0372195
1.38637e-06;0.037218
1.31784e-06;0.0372167
1.26213e-06;0.0372156
1.08376e-06;0.0372148
8.74316e-07;0.0372141
7.37524e-07;0.0372137
6.92397e-07;0.0372134
7.32542e-07;0.037213
6.99722e-07;0.0372127
8.97572e-07;0.0372123
9.64104e-07;0.0372118
9.24554e-07;0.0372111
8.64858e-07;0.0372106
8.95417e-07;0.03721
1.10528e-06;0.0372094
1.36499e-06;0.0372085
1.60811e-06;0.0372067
1.6765e-06;0.0372048
1.61122e-06;0.0372026
1.93225e-06;0.0372005
2.38043e-06;0.0371978
2.8381e-06;0.0371935
2.4507e-06;0.0371865
2.17261e-06;0.0371827
1.50491e-06;0.0371808
1.30436e-06;0.0371791
1.4945e-06;0.037178
1.40281e-06;0.0371765
1.64033e-06;0.0371748
1.53881e-06;0.0371732
1.3787e-06;0.037172
1.02602e-06;0.0371707
9.84961e-07;0.03717
7.45694e-07;0.0371696
6.49383e-07;0.0371692
5.18906e-07;0.037169
4.93899e-07;0.0371688
4.79284e-07;0.0371687
5.38e-07;0.0371685
5.63969e-07;0.0371683
6.18074e-07;0.0371681
6.42349e-07;0.0371679
7.26443e-07;0.0371675
8.43264e-07;0.0371671
9.66165e-07;0.0371666
1.24154e-06;0.0371658
1.14884e-06;0.0371648
1.18219e-06;0.0371638
1.07271e-06;0.0371629
1.17695e-06;0.0371619
1.31648e-06;0.037161
1.55157e-06;0.0371595
1.9214e-06;0.0371574
2.03215e-06;0.0371547
2.06403e-06;0.0371519
1.91628e-06;0.0371493
1.86158e-06;0.037147
1.38015e-06;0.0371452
1.07068e-06;0.0371443
7.49657e-07;0.0371437
4.96069e-07;0.0371435
4.14609e-07;0.0371433
4.0296e-07;0.0371432
4.18348e-07;0.0371431
3.9056e-07;0.037143
4.7152e-07;0.0371429
4.70125e-07;0.0371427
5.56396e-07;0.0371426
6.28426e-07;0.0371423
7.46017e-07;0.037142
8.11325e-07;0.0371415
8.99599e-07;0.0371411
7.00104e-07;0.0371407
7.02332e-07;0.0371403
7.03768e-07;0.03714
9.26629e-07;0.0371395
1.07412e-06;0.0371389
1.33092e-06;0.037138
1.33808e-06;0.0371366
1.42115e-06;0.0371352
1.36885e-06;0.0371339
1.31494e-06;0.0371329
1.16476e-06;0.0371317
1.24486e-06;0.0371307
9.8531e-07;0.03713
7.40437e-07;0.0371294
6.06044e-07;0.0371291
4.47325e-07;0.0371289
4.59626e-07;0.0371288
5.04685e-07;0.0371286
6.24529e-07;0.0371284
6.17453e-07;0.0371282
6.27595e-07;0.0371279
6.72945e-07;0.0371276
5.41198e-07;0.0371273
4.66007e-07;0.0371272
3.45527e-07;0.037127
3.16203e-07;0.037127
2.77738e-07;0.0371269
3.46841e-07;0.0371268
3.30477e-07;0.0371267
4.26127e-07;0.0371267
4.74775e-07;0.0371265
5.55386e-07;0.0371264
5.12054e-07;0.0371261
6.29735e-07;0.0371258
7.46768e-07;0.0371255
9.77805e-07;0.037125
1.0373e-06;0.0371243
1.01095e-06;0.0371235
1.01257e-06;0.0371228
9.21557e-07;0.0371221
8.06032e-07;0.0371216
9.98327e-07;0.0371212
9.17233e-07;0.0371204
9.56483e-07;0.0371199
7.68315e-07;0.0371193
7.45895e-07;0.0371188
6.93197e-07;0.0371185
6.69111e-07;0.0371182
5.56004e-07;0.037118
4.68629e-07;0.0371178
4.62147e-07;0.0371177
4.5078e-07;0.0371175
4.27316e-07;0.0371174
4.69551e-07;0.0371173
4.98785e-07;0.0371171
5.11746e-07;0.037117
7.05692e-07;0.0371167
6.83661e-07;0.0371164
5.56154e-07;0.0371161
4.23511e-07;0.037116
3.38908e-07;0.0371159
3.23249e-07;0.0371158
3.26861e-07;0.0371157
3.33282e-07;0.0371156
2.70514e-07;0.0371156
2.98331e-07;0.0371155
2.80816e-07;0.0371155
3.72588e-07;0.0371154
4.46683e-07;0.0371153
6.1815e-07;0.0371151
7.01676e-07;0.0371148
1.05176e-06;0.0371143
9.3985e-07;0.0371136
8.3633e-07;0.037113
7.83814e-07;0.0371126
7.74269e-07;0.0371122
7.37502e-07;0.0371119
7.1704e-07;0.0371115
5.97215e-07;0.0371112
4.73662e-07;0.037111
4.15277e-07;0.0371108
3.84987e-07;0.0371107
3.3414e-07;0.0371106
3.48197e-07;0.0371106
2.71588e-07;0.0371105
2.53705e-07;0.0371105
2.7011e-07;0.0371104
3.26113e-07;0.0371103
3.63635e-07;0.0371103
4.29537e-07;0.0371102
4.55085e-07;0.03711
4.51163e-07;0.0371099
4.55518e-07;0.0371098
4.89312e-07;0.0371096
5.80499e-07;0.0371094
7.25714e-07;0.0371091
7.77084e-07;0.0371088
7.07417e-07;0.0371084
6.59129e-07;0.037108
5.43078e-07;0.0371078
5.02802e-07;0.0371076
4.01293e-07;0.0371075
4.01979e-07;0.0371074
4.13114e-07;0.0371073
4.45071e-07;0.0371072
3.52066e-07;0.037107
2.9276e-07;0.037107
2.36714e-07;0.0371069
2.14211e-07;0.0371069
2.01061e-07;0.0371069
2.1949e-07;0.0371068
2.40739e-07;0.0371068
2.82741e-07;0.0371068
4.05086e-07;0.0371067
4.56658e-07;0.0371065
4.95006e-07;0.0371064
5.83559e-07;0.0371062
5.91112e-07;0.0371059
5.9465e-07;0.0371057
5.59514e-07;0.0371055
4.82047e-07;0.0371053
5.00883e-07;0.0371051
5.08847e-07;0.0371049
4.59336e-07;0.0371048
4.65533e-07;0.0371046
5.44201e-07;0.0371044
5.89624e-07;0.0371042
7.02617e-07;0.037104
6.99351e-07;0.0371037
7.18617e-07;0.0371033
7.01491e-07;0.037103
7.6151e-07;0.0371026
6.46359e-07;0.0371022
5.54532e-07;0.0371018
5.48625e-07;0.0371017
5.01405e-07;0.0371015
4.25109e-07;0.0371013
3.27513e-07;0.0371012
2.49213e-07;0.0371012
2.47201e-07;0.0371011
2.3925e-07;0.0371011
2.68671e-07;0.037101
3.18348e-07;0.037101
3.43363e-07;0.0371009
3.7067e-07;0.0371008
4.10287e-07;0.0371007
4.01847e-07;0.0371006
4.18995e-07;0.0371004
4.09497e-07;0.0371003
3.74762e-07;0.0371002
3.9365e-07;0.0371001
3.78954e-07;0.0371
4.0753e-07;0.0370999
4.42897e-07;0.0370998
3.75105e-07;0.0370997
3.47428e-07;0.0370996
3.16611e-07;0.0370995
3.7134e-07;0.0370994
4.27752e-07;0.0370993
4.97356e-07;0.0370992
4.93141e-07;0.037099
5.2631e-07;0.0370988
6.72889e-07;0.0370986
7.15452e-07;0.0370983
8.50525e-07;0.0370979
8.27774e-07;0.0370974
9.22963e-07;0.0370968
7.94248e-07;0.0370963
8.07028e-07;0.0370959
5.99693e-07;0.0370956
5.18703e-07;0.0370953
4.07856e-07;0.0370952
3.39174e-07;0.0370951
3.45743e-07;0.037095
2.70249e-07;0.037095
2.73492e-07;0.0370949
2.75748e-07;0.0370949
3.84819e-07;0.0370948
4.21972e-07;0.0370947
4.17242e-07;0.0370946
3.89877e-07;0.0370945
3.5812e-07;0.0370944
3.64113e-07;0.0370943
3.12775e-07;0.0370942
3.03495e-07;0.0370941
2.95613e-07;0.0370941
2.84266e-07;0.037094
2.93435e-07;0.037094
2.84682e-07;0.0370939
3.13747e-07;0.0370938
3.83523e-07;0.0370938
5.00173e-07;0.0370936
5.29026e-07;0.0370934
6.02439e-07;0.0370932
5.53463e-07;0.037093
5.99955e-07;0.0370928
5.55121e-07;0.0370926
7.33741e-07;0.0370923
7.53856e-07;0.0370919
8.72721e-07;0.0370915
8.0751e-07;0.037091
8.83111e-07;0.0370906
7.94181e-07;0.0370901
7.91819e-07;0.0370896
6.87489e-07;0.0370893
6.66622e-07;0.037089
5.28589e-07;0.0370887
6.18371e-07;0.0370885
6.47255e-07;0.0370883
5.96611e-07;0.037088
5.28147e-07;0.0370878
4.88391e-07;0.0370876
4.39827e-07;0.0370875
4.32518e-07;0.0370873
4.16462e-07;0.0370872
3.21945e-07;0.0370871
2.65588e-07;0.0370871
2.90932e-07;0.037087
2.93802e-07;0.037087
3.25867e-07;0.0370869
3.54232e-07;0.0370868
3.8059e-07;0.0370867
4.07073e-07;0.0370866
4.66605e-07;0.0370865
5.12984e-07;0.0370863
5.55522e-07;0.0370861
7.31999e-07;0.0370859
7.88907e-07;0.0370854
9.00919e-07;0.0370849
9.33832e-07;0.0370844
1.00009e-06;0.0370838
1.07615e-06;0.0370831
1.17847e-06;0.0370822
1.0248e-06;0.0370813
1.05706e-06;0.0370806
8.98352e-07;0.03708
8.24947e-07;0.0370795
7.94476e-07;0.0370791
8.45228e-07;0.0370787
7.16511e-07;0.0370783
6.84207e-07;0.0370779
5.46976e-07;0.0370776
5.63258e-07;0.0370774
5.44553e-07;0.0370772
5.11481e-07;0.037077
5.30755e-07;0.0370768
5.22567e-07;0.0370766
4.51778e-07;0.0370765
4.21247e-07;0.0370763
3.80284e-07;0.0370762
3.36158e-07;0.0370761
3.48623e-07;0.0370761
4.00749e-07;0.037076
4.83711e-07;0.0370759
5.76326e-07;0.0370756
6.66902e-07;0.0370753
5.45415e-07;0.0370751
6.05671e-07;0.0370749
6.26551e-07;0.0370746
6.79566e-07;0.0370743
5.96376e-07;0.037074
6.88749e-07;0.0370737
6.78863e-07;0.0370734
9.40774e-07;0.037073
7.94866e-07;0.0370725
9.65247e-07;0.0370719
8.0193e-07;0.0370714
8.62053e-07;0.0370709
8.28586e-07;0.0370705
8.43756e-07;0.03707
8.43447e-07;0.0370696
9.39133e-07;0.037069
9.97367e-07;0.0370684
1.01026e-06;0.0370677
8.86036e-07;0.0370672
9.79374e-07;0.0370666
1.09318e-06;0.0370659
1.34872e-06;0.0370648
1.25673e-06;0.0370635
1.03631e-06;0.0370625
8.72026e-07;0.037062
7.49188e-07;0.0370616
6.99576e-07;0.0370612
6.78975e-07;0.0370609
5.76061e-07;0.0370607
4.4647e-07;0.0370605
4.2507e-07;0.0370603
4.09978e-07;0.0370602
4.09916e-07;0.0370601
4.51344e-07;0.03706
4.63212e-07;0.0370598
3.94418e-07;0.0370597
4.16014e-07;0.0370596
4.17977e-07;0.0370595
6.296e-07;0.0370593
9.18896e-07;0.0370589
9.86782e-07;0.0370582
1.16826e-06;0.0370575
9.79181e-07;0.0370567
1.04688e-06;0.037056
1.20718e-06;0.0370551
1.76096e-06;0.0370536
1.65471e-06;0.0370514
1.4228e-06;0.0370498
1.15186e-06;0.0370485
1.18555e-06;0.0370477
1.00989e-06;0.037047
9.38141e-07;0.0370463
7.89901e-07;0.0370457
7.68244e-07;0.0370453
7.38878e-07;0.037045
7.18883e-07;0.0370446
7.1382e-07;0.0370443
7.58016e-07;0.0370439
8.01458e-07;0.0370435
8.96855e-07;0.0370431
9.9481e-07;0.0370424
1.0383e-06;0.0370417
9.77204e-07;0.037041
1.08669e-06;0.0370402
1.0405e-06;0.0370394
1.07383e-06;0.0370387
1.00561e-06;0.0370381
1.03241e-06;0.0370374
1.19805e-06;0.0370366
1.4367e-06;0.0370355
1.23386e-06;0.0370343
1.04018e-06;0.0370334
9.14116e-07;0.0370328
8.46407e-07;0.0370322
7.34531e-07;0.0370318
6.80721e-07;0.0370314
6.03171e-07;0.0370312
6.10827e-07;0.0370309
7.70093e-07;0.0370306
7.86014e-07;0.0370302
1.09022e-06;0.0370296
9.61642e-07;0.0370288
9.13646e-07;0.0370281
8.80599e-07;0.0370276
1.03619e-06;0.037027
1.21443e-06;0.0370262
1.45771e-06;0.0370249
1.24721e-06;0.0370234
1.11654e-06;0.0370224
1.09067e-06;0.0370216
1.32436e-06;0.0370206
1.6676e-06;0.0370191
1.81003e-06;0.0370166
1.81847e-06;0.0370145
1.64821e-06;0.0370123
1.59476e-06;0.0370107
1.49138e-06;0.0370091
1.68581e-06;0.0370077
1.71966e-06;0.0370056
2.23139e-06;0.0370033
2.57448e-06;0.0369993
2.91237e-06;0.0369936
2.24119e-06;0.0369888
1.96802e-06;0.0369861
1.78052e-06;0.0369836
1.32333e-06;0.036982
1.10267e-06;0.0369809
9.06216e-07;0.0369802
7.24464e-07;0.0369798
7.63769e-07;0.0369795
6.1987e-07;0.0369792
6.40462e-07;0.0369789
6.97839e-07;0.0369786
7.53186e-07;0.0369782
9.63436e-07;0.0369777
1.09155e-06;0.0369769
1.02708e-06;0.0369762
1.26697e-06;0.0369754
1.58099e-06;0.036974
1.84939e-06;0.036972
2.16012e-06;0.0369694
2.78442e-06;0.0369649
3.09733e-06;0.0369584
3.44939e-06;0.0369511
3.38218e-06;0.0369406
3.13769e-06;0.0369322
2.89777e-06;0.036927
2.30084e-06;0.0369224
1.82243e-06;0.0369199
1.66196e-06;0.0369174
1.22741e-06;0.0369159
9.67088e-07;0.0369151
7.17017e-07;0.0369146
7.03443e-07;0.0369143
6.33904e-07;0.036914
8.67413e-07;0.0369136
9.90948e-07;0.0369131
1.38337e-06;0.0369122
1.81267e-06;0.0369105
2.39906e-06;0.0369071
2.95758e-06;0.0369029
3.26255e-06;0.0368964
3.98333e-06;0.0368871
4.36726e-06;0.0368747
4.67665e-06;0.0368616
4.50499e-06;0.0368425
4.62478e-06;0.0368315
3.60488e-06;0.0368194
3.38523e-06;0.0368109
2.58659e-06;0.0368049
2.35633e-06;0.0367996
2.3731e-06;0.0367962
1.78449e-06;0.0367933
1.33887e-06;0.0367918
1.08524e-06;0.0367908
7.73697e-07;0.0367902
8.15749e-07;0.0367898
8.12434e-07;0.0367894
1.12541e-06;0.0367886
1.42776e-06;0.0367873
1.68135e-06;0.0367857
2.11327e-06;0.0367834
2.00427e-06;0.0367807
2.90179e-06;0.0367766
3.19909e-06;0.0367713
4.25016e-06;0.0367608
4.39886e-06;0.0367466
4.78846e-06;0.0367323
5.05676e-06;0.036716
5.49868e-06;0.0366977
5.71286e-06;0.0366748
4.9929e-06;0.0366492
4.03287e-06;0.0366372
3.01643e-06;0.0366293
2.54991e-06;0.0366244
2.0341e-06;0.0366207
1.75368e-06;0.0366187
1.42574e-06;0.0366167
1.54246e-06;0.0366152
1.85275e-06;0.0366134
2.03216e-06;0.036611
2.10377e-06;0.036608
1.99248e-06;0.0366048
2.18479e-06;0.0366016
2.21181e-06;0.0365991
2.44442e-06;0.0365948
2.74086e-06;0.0365899
3.20413e-06;0.0365834
4.39452e-06;0.0365742
3.84347e-06;0.0365608
4.03037e-06;0.0365485
3.69496e-06;0.0365392
3.46889e-06;0.0365314
3.23444e-06;0.0365243
2.34566e-06;0.0365184
2.10828e-06;0.036515
1.80208e-06;0.0365126
2.07995e-06;0.03651
1.94465e-06;0.0365075
2.03191e-06;0.0365046
2.32753e-06;0.0365017
2.08266e-06;0.0364985
2.21575e-06;0.0364948
2.31789e-06;0.0364916
2.43172e-06;0.0364876
3.02268e-06;0.0364826
3.88542e-06;0.0364747
4.48598e-06;0.0364632
4.97277e-06;0.0364473
5.17425e-06;0.0364274
5.43141e-06;0.0364067
5.40853e-06;0.0363881
4.70018e-06;0.0363694
4.43462e-06;0.0363548
3.68137e-06;0.0363431
3.46951e-06;0.036335
2.7986e-06;0.0363289
2.5529e-06;0.036324
1.93781e-06;0.0363204
1.85006e-06;0.0363178
2.4942e-06;0.036314
3.12322e-06;0.036309
3.51803e-06;0.0363003
3.87866e-06;0.0362918
3.3453e-06;0.0362823
2.59197e-06;0.0362757
2.58372e-06;0.0362715
2.51075e-06;0.0362669
2.42304e-06;0.0362632
2.13222e-06;0.0362592
1.8734e-06;0.0362563
1.77499e-06;0.036254
2.03237e-06;0.0362515
2.64161e-06;0.0362477
2.70677e-06;0.0362417
3.07519e-06;0.0362355
2.99178e-06;0.0362295
2.22362e-06;0.0362248
2.16092e-06;0.0362211
1.69491e-06;0.0362184
2.09197e-06;0.036216
2.4231e-06;0.0362125
3.51047e-06;0.0362072
4.56566e-06;0.0361958
5.87273e-06;0.0361794
5.94068e-06;0.0361521
6.09803e-06;0.036127
4.85238e-06;0.0361042
4.55986e-06;0.0360879
4.53255e-06;0.0360752
4.61338e-06;0.0360608
4.96997e-06;0.0360456
5.06885e-06;0.0360271
4.27758e-06;0.0360111
3.7927e-06;0.0360003
3.383e-06;0.0359923
3.70659e-06;0.0359806
3.98431e-06;0.0359716
3.45325e-06;0.0359586
2.97808e-06;0.0359524
2.51456e-06;0.0359476
2.16428e-06;0.0359439
2.0167e-06;0.0359406
1.93004e-06;0.0359375
1.75232e-06;0.0359348
1.59977e-06;0.0359328
1.754e-06;0.0359308
1.54256e-06;0.0359289
1.34795e-06;0.0359275
1.76535e-06;0.0359259
1.96814e-06;0.0359237
2.65245e-06;0.0359198
3.19891e-06;0.0359144
4.39402e-06;0.0359022
5.07903e-06;0.0358862
6.73939e-06;0.0358624
6.47978e-06;0.035834
6.35652e-06;0.0358089
7.29354e-06;0.0357748
6.42099e-06;0.035742
5.712e-06;0.0357144
4.07398e-06;0.035699
3.38656e-06;0.0356886
2.66371e-06;0.0356823
2.78845e-06;0.0356772
2.75001e-06;0.0356711
2.9801e-06;0.0356655
2.71006e-06;0.03566
2.67646e-06;0.0356555
2.19258e-06;0.035651
1.70979e-06;0.035648
1.26507e-06;0.0356465
1.16034e-06;0.0356456
1.14311e-06;0.0356447
1.43115e-06;0.0356437
1.5981e-06;0.0356419
2.08638e-06;0.0356391
2.04774e-06;0.0356361
3.03792e-06;0.0356316
3.39188e-06;0.0356247
4.26641e-06;0.035616
5.1517e-06;0.0355993
5.17229e-06;0.0355785
4.82034e-06;0.0355612
4.20591e-06;0.035548
4.73067e-06;0.0355328
4.86826e-06;0.0355176
5.23301e-06;0.0354991
4.77112e-06;0.0354801
4.10349e-06;0.0354665
3.72217e-06;0.0354556
3.31498e-06;0.0354483
2.49349e-06;0.0354422
2.06433e-06;0.0354383
1.7198e-06;0.0354358
1.74861e-06;0.0354337
1.70906e-06;0.0354318
1.64896e-06;0.0354295
1.27547e-06;0.0354281
1.17635e-06;0.035427
1.01572e-06;0.0354263
1.12315e-06;0.0354256
1.30328e-06;0.0354246
1.66422e-06;0.0354228
1.79119e-06;0.0354208
1.87004e-06;0.0354187
1.78052e-06;0.035416
1.9758e-06;0.0354135
2.19455e-06;0.0354101
2.27845e-06;0.0354072
2.3739e-06;0.0354035
2.7817e-06;0.0353986
2.51143e-06;0.0353934
2.30833e-06;0.0353894
2.72234e-06;0.0353854
3.58833e-06;0.0353787
4.19521e-06;0.035368
5.02027e-06;0.0353515
4.77956e-06;0.0353323
3.85603e-06;0.03532
3.22298e-06;0.0353098
2.51648e-06;0.0353041
2.13645e-06;0.0352994
1.36656e-06;0.0352972
1.03764e-06;0.0352963
8.39839e-07;0.0352957
7.41149e-07;0.0352953
7.59157e-07;0.0352948
8.13899e-07;0.0352944
9.90761e-07;0.0352938
1.10966e-06;0.035293
1.80847e-06;0.0352916
1.72203e-06;0.0352895
2.07798e-06;0.0352868
2.27352e-06;0.0352832
2.58525e-06;0.035279
2.60206e-06;0.0352744
2.32463e-06;0.0352702
2.57306e-06;0.0352661
2.90513e-06;0.0352601
3.08535e-06;0.0352537
2.66311e-06;0.0352468
2.54586e-06;0.0352428
2.12228e-06;0.0352379
2.14139e-06;0.0352351
2.21992e-06;0.0352319
2.06912e-06;0.0352289
2.13523e-06;0.0352254
2.3416e-06;0.0352212
2.66473e-06;0.0352172
2.24544e-06;0.0352125
1.69556e-06;0.0352097
1.14438e-06;0.035208
8.02645e-07;0.0352072
6.12384e-07;0.0352069
6.43555e-07;0.0352065
9.30101e-07;0.0352061
1.08975e-06;0.0352054
1.19332e-06;0.0352046
9.60485e-07;0.0352036
9.36702e-07;0.035203
8.40426e-07;0.0352025
1.04459e-06;0.0352019
1.06009e-06;0.035201
1.12969e-06;0.0352002
1.03036e-06;0.0351994
1.22603e-06;0.0351985
1.15305e-06;0.0351976
1.12151e-06;0.0351967
1.22143e-06;0.0351958
1.43863e-06;0.0351945
1.94385e-06;0.0351927
2.09275e-06;0.0351898
2.12248e-06;0.0351865
2.144e-06;0.0351833
2.05355e-06;0.0351798
2.02524e-06;0.0351772
1.89563e-06;0.0351745
2.08165e-06;0.035172
2.10834e-06;0.0351686
2.11113e-06;0.0351655
2.24762e-06;0.0351625
1.60769e-06;0.0351599
1.64078e-06;0.035158
1.35286e-06;0.0351562
1.24047e-06;0.035155
7.89285e-07;0.0351543
6.00799e-07;0.0351539
4.27486e-07;0.0351537
4.30133e-07;0.0351536
4.56829e-07;0.0351535
4.5433e-07;0.0351533
5.50411e-07;0.0351531
6.02711e-07;0.0351529
7.69891e-07;0.0351526
9.05222e-07;0.0351521
8.79026e-07;0.0351515
